"startupName","description","WebsiteLink"
"Bumerang","BUMERANG, bireysel ve kurumsal kullanıcıların lokasyon, fiyat ve ilgi alanlarına göre karşı taraftaki kullanıcıyla kiralama ve ödeme işlemlerini tamamen online olarak yürütebilmesine olanak sağlayan bir B2C Rental Marketplace girişimidir.","https://btm.istanbul/girisimler/bumerang"
"Consultants","Yapay zeka tabanlı influencer arama ve öneri motoru olan ""Consultants"" reklamveren ajans ve markaların influencer kampanyaları için yoğun emek ve zaman gerektiren manuel süreçlerini ortadan kaldıran, global ölçekteki influencerların datasına ve önemli metriklerine kolayca erişmelerini sağlayan bir Saas platformudur. Platform veritabanı, veri analitiği ve içerik dağıtımı gibi etkili PR ve pazarlama araçlarıyla, reklamverenlerin binlerce influencer arasından kampanyasına en uygun olan adayları belirlemesini, hem zamandan hem de harcanacak bütçeden en iyi verimi almasını sağlamaktadır.","https://btm.istanbul/girisimler/consultants"
"Farming Dot","Geliştirilebilen yapay zekaya sahip mobil bir uygulama ile tarımda verimliliği artırarak, maliyeti düşürerek, sürdürülebilirliği sağlamak amaçlanmaktadır.","https://btm.istanbul/girisimler/farming-dot"
"Mapla","Mapla, gıda atıklarından sıfır atıklı, katma değeri yüksek, biyoplastik hammadde üretimi ve ara ürün olarak kompost gübre üretimi sağlar.","https://btm.istanbul/girisimler/mapla"
"Otelika","Otelika, .geleneksel süreçleri ortadan kaldırarak, ziyaretçilerin akıllı telefonlarından kolaylıkla otel içi hizmetlere erişebilmelerine olanak sağlar. Otelika kullanan ziyaretçiler dil sorunu yaşamazlar, çünkü otelin ziyaretçi kitlesine göre hazırlanan dil listesinde mutlaka istedikleri dilleri bulabilirler. Akıllı telefonlar üzerinden uygulama indirme ihtiyacı olmadan web arayüzünden verilen siparişler ve hizmet talepleri doğrudan ilgili departmana düşer, bu sayede birden fazla veri girişi yapılması engellenmiş olur Süreçler daha verimli hale getirilirken ziyaretçilere daha iyi konaklama imkanı sağlanmış olur. Otelika, ziyaretçilerin taleplerini ve siparişlerini yönetebildikleri Ziyaretçi Arayüzü ve Otel departmanlarının ziyaretçiler ile aralarında ki iletişimi yürütebildikleri talepleri ve siparişleri takip edebildikleri, halihazırda kullanılan Otel PMS (Property Management Systems) programları ile de entegre çalışabilen Yönetim Panelleri 'nden oluşmaktadır.","https://otelika.com"
"SterilBox","SterilBox restoran, cafe, kafeteryaların masa ve takeaway müşterilerinin servislerini onların önünde sterilize ederek, ilk müşterinin temasını sağlayan 'indoor' çözümler ile paket sipariş müşterilerinin her tür siparişini (yemek, online alışveriş, market, belge vb.) kapıda teslimat anında yine müşterinin gözü önünde ve ilk müşterinin temasını sağlayacak şekilde ve kullanıcı güvenliğini sağlayan biçimde sterilize eden 'outdoor' çözümler sunar.""","https://btm.istanbul/girisimler/sterilbox"
"KreatifBiri","KreatifBiri, kendi ekibiyle genel okuyucu kitlesinin anlayabileceği sadelikte ve entelektüel bilgiyi arttırıcı tarzda faydalı içerikler üreten bir sosyal girişimdir. Bununla birlikte diğer kuruluşlara içerik üretme, kendi hikayelerini oluşturma, kendilerini daha iyi tanıtma alanlarında da hizmetler vermektedir. Kendi yazar ve editör kadromuzla bilimden sanata kadar geniş bir konu skalasında sesli ve yazılı içerikler üretiyoruz. Verdiğimiz B2B hizmetlerle de başta startuplar olmak üzere kuruluşların kendi platformlarında yayınlayabilecekleri içerikleri sağlama tarafında hizmetler veriyoruz.","https://btm.istanbul/girisimler/kreatifbiri"
"Co Print","Co Print, 3D Yazıcı sektöründe faaliyet gösteren bir teknoloji şirketidir.","https://coprint3d.com/"
"ForFarming"," ForFarming evlerde ve işyerlerinde kullanılma üzere tasarlanmış ölçülebilir, kontrol edilebilir ve raporlanabilir IOT tabanlı tarım teknoloji girişimidir.","https://www.forfarming.co/"
"Remotify"," Remotify.co freelance yazılımcılarla firmaları güvenilir bir ortamda bir araya getiren bir yetenek platformdur.","https://www.remotify.co"
"Carsafety","Carsafety olarak sürücü davranışlarını, yapay zeka ile puana dökerek veri oluşturan ve bu verileri kullanarak sigortacılıkta daha ucuz kasko ve sigorta primi çıkaran sistem.","https://btm.istanbul/girisimler/carsafety"
"Wordoo","Wordoo ile seyahat, okul, kariyer, aile ve arkadaşlar veya beyin gelişiminiz için yeni yabancı kelimeler öğrenmeye hazır olun. İngilizce, İspanyolca, Almanca, Fransızca, Türkçe, Rusça, Hollandaca, Arapça, İtalyanca ve Portekizce kelimeleri öğrenin. Kelime haznenizi geliştirmek için günde 5 dakikaya ihtiyacınız var. Kısa ve etkili kelime alıştırmalarımız, yeni yabancı kelimeleri ezberlemenizi ve güvenle konuşmanızı sağlar. Kelimelerin bir dilin temel yapı taşları olduğunu biliyoruz. Wordoo size yabancı kelimelerin anlamını 6'dan fazla oyunlaştırılmış alıştırma ile öğretir. Öğrenme sürecinizi hızlandırır ve yeni sözcüklerinizi hatırlamanıza yardımcı olur.","https://btm.istanbul/girisimler/wordoo"
"Owl Family","Türkiye ve dünyanın en büyük sorunu olan gıda israfına dijital çözümler sunan bir mobil uygulamadır.","https://btm.istanbul/girisimler/owl-family"
"Plato 4.0","Üretim makinalarından IoT cihazları ile operasyon verileri toplar; mobil cihazlar üzerinde de operatörlerin manuel veri girişi yapmasına olanak sağlayan ve bu verilerin analiz edilerek firmaların üretim maliyetlerini düşürmesini sağlayan sistem.","https://btm.istanbul/girisimler/plato-40-bilgisayar-yazilim-ve-danismanlik-hizmetleri"
"GeziFinder"," Gezmeyi seven kişilere özel rota oluşturarak GeziFinder’ın size özel yaptığı program sayesinde size sadece gezmek, yeni yerler keşfetmek ve eğlenmek kalır.","https://btm.istanbul/girisimler/gezifinder"
"UçBeton","Hafif Beton, çimento şerbeti ya da kum çimento harcı ve köpük ajanı ile meydana getirilen köpüğün karıştırılmasıyla üretilen betondur. Köpük beton hafif ve gözenekli bir yapıya sahiptir. Köpük betonda amaç, birbirinden bağımsız kapalı hava kabarcıklı bir yapı oluşturarak ısı ve ses yalıtımını artırmak, betonu hafifleştirmektir. Köpük betonun malzemelerinin karışım oranı 250 ile 1800 kg/m3 arasında değişebilir ve bu sayede farklı ihtiyaçları karşılayabilecek bir beton oluşturmak mümkün olur.","https://ucbeton.com/"
"TION Healthcare","TION farklı hastalıklara yönelik giyilebilir teşhis cihazları üretmektedir.","https://btm.istanbul/girisimler/tion-healthcare"
"Nemflora","Bireylerin ve kurumların yaşam alanlarında sağlıklı tarım ürünleri yetiştirmesini sağlayarak bu ürünlerin satışından ek gelir elde etmesini sağlamaktadır.","https://btm.istanbul/girisimler/nemflora"
"Blueit","Blueit endüstriyel tesislerde ve ticari binalarda su tüketimini gerçek zamanlı olarak izleyen ve optimize eden bir su yönetim platformu üretir.","https://blueitfuture.com/"
"Assistbox"," Assistbox kurumların müşterilerine omnichannel deneyim yaşatma stratejisini hızlandıracak video tabanlı çözümler üreten teknoloji şirketidir. Geliştirdiği görüntülü görüşme çözümleri ile müşterilerinin ihtiyaç duydukları anda ve nerede olurlarsa olsunlar anında hizmet almalarını sağlamaktadır.","https://assistbox.io/"
"Vaveyla"," Görevler yaparak puan kazanılan, bu puanlar ile Vaveyla içerisindeki dükkandan kültürel etkinlikler ve kitaplar için alışveriş yapılabilen kültürel etkinliklerin sosyal medyası.","https://btm.istanbul/girisimler/vaveyla"
"Selfcargo"," Selfcargo kargo ve kurye taşımacılığını tüm dünyada bireysel hala getiren pazaryeri mobil uygulamasıdır. Normal kargoların yapamadığı( pazarlık, kendi namına çalışma, çoklu dil ve para birimi, anlık takip, taşıyıcı ve müşteri puanlama vb) ve istenilen birçok özellik ile kullanıcıların refahını artırmayı planlamaktadır.","https://play.google.com/store/apps/details?id=com.cargoself.cargoself&hl=tr&gl=US"
"Mative Game","""Math"" (matematik) ve ""Creative"" (yaratıcılık) kavramlarının sentezi ile ortaya çıkan Mative Game, Türkiye ve dünyadaki oyun tabanlı eğitim tasarımlarını araştıran, uygulayan ve bu konuda danışmanlık desteği sağlayan bir oluşumdur. Yüz yüze/online Eğlenceli/Akademik Matematik, Astronomi, Akıl Oyunları atölyeleri ve kişiselleştirilmiş eğitim programları ile her yaştan katılımcıya uygun içerikler sunmaktadır. Algoritmik düşünme becerilerini destekleyen strateji oyunlarının güncel ders kazanımlarına uyarlanıp ürüne dönüştürüldükten sonra öğrenciye sunulduğu eğitim yolculuğumuz, dokunduğu her çocuğun öğrenme serüvenini keyifli, işlevsel ve çağın gerekliliklerine uygun hale getirmeyi hedeflemektedir.","https://www.mativegame.com/"
"Queeme","Tüketicilerin hayatlarına zaman kazandırarak sıra beklemeyi ortadan kaldırma hedefi ile yola çıkan Queeme, temelde dijital sıra yönetim sistemi olarak hizmet veriyor Sırayı dijital olarak almanızı sağlayan Queeme, kaç dakika sonra sıranın size geleceğini de paylaşıyor. Sıranıza yetişemiyorsanız veya geciktiyseniz ise yine Queeme üzerinden sıranızı erteleyebilir veya iptal edebilirsiniz. Her şey dijital olarak kurgulandığı için herhangi bir kağıt israfı da yaşanmıyor. B2B odaklı bir çözüm sunan Queeme, sıra yönetimini dijitalleştirerek işletmeleri daha karlı ve verimli bir hale getirmeyi amaçlıyor. İşletmeler Queeme ile birlikte Kim sizi kaç kez ziyaret etti? Ne sıklıkta hizmet veya ürün satın alıyor? Ürün ve hizmetlerinize dair görüşleri neler? gibi soruların cevaplarını da anlık olarak takip edebiliyorlar.","https://btm.istanbul/girisimler/queeme"
"Freek Key","İnsanların oyun oynayarak ücretsiz Steam anahtar kodları alabileceği e-ticaret platformudur.","https://btm.istanbul/girisimler/freek-key"
"Öğrenciden Ev","Konaklama arayan öğrencileri mevcut kiralarını başkasına kiralamak isteyenlerle buluşturmayı amaçlayan eşler arası öğrenci konaklama platformunun operatörü. Şirketin platformu doğrudan iletişimi kolaylaştırır ve emlakçılara olan ihtiyacı ortadan kaldırır, potansiyel olarak kiracıların ve alt kiralayanların maliyetlerini azaltır, öğrencilerin uygun fiyatlı konut bulmasına olanak tanır ve genellikle geleneksel emlak işlemleriyle ilişkili yüksek komisyon ücretlerinden kaçınır.","https://btm.istanbul/girisimler/ogrenciden-ev"
"Let's Steps","Let’s Steps hareketsizliği alışkanlık haline getirmiş bireyler ve yürüyüş severler için tasarlanmış, oyunlaştırma methodlarını kullanarak sürdürülebilir davranış değişikliği kazandırmayı amaçlayan bir mobil uygulamadır. Diğer sağlık ve yürüyüş uygulamalarından faklı olarak sadece kullanıcıların adımlarını saymakla kalmaz, yapılan yürüyüşleri ürün indirimleriyle ödüllendirir, sıralama odaklı ödüller ile motivasyonu dinamik tutar ve diğer yürüyüşçülerle rekabet imkanı sağlayarak yürüyüşü eğlenceli hale getirir.","https://btm.istanbul/girisimler/letssteps-app"
"Proskop"," Proskop firmaların uzaktan iş takibi yapabilmeleri, personel performans raporlarını alabileceği ve şirket kültürü oluşturulmasını sağlan bir bilgi yönetimi platformudur.","https://btm.istanbul/girisimler/proscop"
"ECUP","ECUP 4-15 yaşındaki çocukların bilişsel becerilerini geliştirerek, dikkat, işlem hızı, fonolojik beceriler gibi 20+ beceri hakkında tespit, gelişim ve takip sağlayan bir programdır.","https://btm.istanbul/girisimler/ecup"
"Yükle","Yükle'de farklı araç sınıflarından oluşan açık, kapalı ve frigolu kasalara sahip yüzlerce araç bulunmaktadır. Yükle uygulaması ile anlık veya rezervasyonlu olarak istediğiniz miktarda yükü en uygun araçlarla, hızlı ve ekonomik olarak taşırız.","https://yukle.com.tr"
"Arche Robotics","Arche Robotics, B2B için robotlar üreten bir robotik girişimidir. Benzersiz 'Hizmet Olarak Robot' (RaaS) iş modelimiz, müşterilerin robot sahipliğinin yüksek giriş engelleriyle uğraşmak yerine iş ölçümlerini iyileştirecek hizmetlere odaklanmasına olanak tanır. Dünyanın dört bir yanından teknoloji ortaklarımızla 5G, IoT, IIoT, AI/ML, RetailTech,FinTech, MedTech ve daha birçok farklı teknolojiyi etkinleştiriyoruz. Sorunlarınıza en yenilikçi çözümleri üretiyoruz. İş ihtiyaçlarınıza göre robotlarımıza işlevler yerleştiriyoruz. Şu anki odak noktamız, robotlarımızın alışveriş merkezleri, perakende satış mağazaları, yaşlı bakım merkezleri, hastaneler, okullar, açık ofisler, havaalanları ve daha pek çok kamuya açık alanda insanlara hizmet vermesini sağlayacak işlevler ve çözümler üzerindedir.","https://archerobotics.com/"
"Jigiry","Kullanıcıların aktivitelerini, ajanda programlarını güncel olarak oluşturup paylaşabildiği, çevresindeki aktiviteleri ajandasına ekleyebildiği, güçlü bir aktivite arama motoruna sahip, yapay zeka yardımıyla kişiselleştirilebilen raporlama ve öneri sistemi barındıran, çevrimiçi, sosyal bir ajandadır.","https://btm.istanbul/girisimler/jigiry"
"RiskOptima","Yapay zeka destekli istatistiksel arbitraj algoritması ile her türlü finansal enstrümanın içinde yer alabildiği portföyler oluşturan RiskOptima yaklaşık 2,5 yıllık Ar-Ge çalışması sonrasında hayata geçirilmiş bir platformdur.","https://www.riskoptima.io/"
"Fikir Değirmeni","Yenilikçi, üretim ve geliştirme esaslı Türkiye’nin ilk Çocuk Kuluçka Merkezi kurulmuştur. Çocuk Kuluçka Merkezi 2 yıl boyunca, hafta sonları vererek 9-15 yaş aralığında yer alan çocuklara fikir, proje ve iş geliştirme alanlarında eğitim veren bir akademidir. Çocuk Kuluçka Merkezi eğitim modeli olarak; ●Girişimcilik esaslı ve üretme/geliştirme odaklı eğitim anlayışı olan, ●Yaratıcılığın ve hayal etmenin ön planda olduğu, ●Çocukların yatkın olduğu alana göre eğitim verildiği, ●Teknolojik altyapıya sahip ve çocukların ilgisini karşılayacak mekan tasarımı olan, ●Eleştiren değil değiştiren çocuklar yetiştirmeyi amaçlayan eğitim anlayışını benimsemektedir.","https://www.fikirdegirmeni.com/"
"Tedarikçinim","B2B ve B2C işletmeleri için online ihale ve talep toplama platformudur.","https://www.tedarikcinim.com"
"Quakecom","Quakecom, afet sonrası yönetim ve iletişim ağlarını kurmak için donanım ve yazılım ürünleri sunmaktadır. Quakecom'un binalardaki donanım kurulumları, gelişmiş iletişim teknolojisi kullanarak yıkılan yapıların konumunu ve enkaz altında kalan kişi sayısını afet koordinasyon merkezine iletmektedir. Afet koordinasyon merkezinde, veriler web ve mobil uygulama arayüzleri üzerinden sorunsuz ve net bir şekilde görüntülenmektedir. Quakecom ileri teknoloji ile kesintisiz iletişim sağlamaktadır. İlk 72 saatte yerel otoritelere ve afet koordinasyon merkezlerine hızlı bir yanıt yeteneği sunarak saha çalışmalarına gerek duymadan kritik ilk 72 saat içinde müdahale imkanı sunar.","https://www.quakecom.io/"
"Modimu","Modimu sağlık alanında geliştirdiği teknolojik çözümler ile kişilerin kronik hastalıklarını takip etmelerini sağlayan, destekleyici yapay zeka sistemiyle hastaların sağlıklı yaşam yolculuğuna rehberlik eden, sağlık kurumlarına uzaktan hasta izleme yazılımı sağlayarak doktorların hızlı ve etkili karar vermelerine yardımcı olan akıllı bir dijital asistandır.","https://btm.istanbul/girisimler/modimu"
"Tannection","Tannection kurumsal ile bireysel kullanıcıların nesnelerini çevrim içinde yazılımsal, donanımsal ve güvenlik çözümleri ile uğraşmadan kontrol etmesini olanak sağlayan Blok Zinciri 2.0 Algoritması içeren bir bütünleşik çözümdür. Blok Zinciri 2.0 ile sağlanan en büyük avantaj ""Self-Miner"" yeteneği ile Blok Zinciri'nin ""Madenci"" ihtiyacı ortadan kaldırılmış ve mikro işlemci seviyesinde güvenli bloklar üretebilen bir algoritma ve donanım çözümü üretilmiştir.","https://btm.istanbul/girisimler/tannection"
"Onmovi"," Birçok film platformlarda yer bulamadığı için seyircisine ulaşamamaktadır. Bu da sinema ekosistemine büyük zarar vermektedir Onmovi sayesinde, filmler seyircisiyle buluşabilecek. Herkes Onmovi'de hızlı ve masrafsız şekilde filmini yayınlayabilecek.","https://btm.istanbul/girisimler/onmovicom"
"Sanayidebul","Sanayidebul sanayi sektöründe endüstriyel ve ticari faaliyetlerin her aşamasında; gerek kurumsal ve gerekse bireysel olarak, pazarlama ve satınalma ihtiyaçlarını; hızlı, kolay, çok alternatifli ve ekonomik olarak sonuçlandırmaya yarayan bir bulut platformdur.","https://btm.istanbul/girisimler/sanayidebul"
"Bilim Otomasyon Kiti"," Bilim Otomasyon Kiti çocukların endüstriyel sensörler, butonlar ve makineler ile otomasyon sektörünü öğrenerek programlama yapabilecekleri kitlerden oluşmaktadır. Otomasyonu ve fabrikada üretimin nasıl olduğunu öğrenmeleri için özel konveyör ve makinelerinden oluşmaktadır. Bilim otomasyon kitinin tamamına sahip olunduğunda bir fabrikadaki üretimden depolamaya tüm aşamalar görülmüş olacak.","https://btm.istanbul/girisimler/bkit"
"Bilethub","Bilethub 18-55 yaş arası tüm spor, festival, konser ve özel etkinlik için bilet almış ve çeşitli sebeplerden gidemeyen bireyler ile aynı etkinliğe bilet arayıp bulamayan kişileri bir araya getiren ve aynı etkinliğe giden kişilerin birbirlerini bulmalarını sağlayan bir platformdur.","https://btm.istanbul/girisimler/bilethub"
"Farmer Expert"," Sanal çiftçi pazarı Farmer Expert çiftçilerin ve alıcıların ürünlere yönelik taleplerinin karşılandığı bir e-ticaret platformudur. Ürünlerin yer aldığı veri tabanı üzerinden teklif ve satış yapılabilen bir yapıya sahip olan Farmer Expert orta ve küçük ölçekli çiftçiler ve alıcılar için adil fiyat ve anlaşmalar yaparak şeffaf, açık ve güvenilir bir alan sağlar.","https://btm.istanbul/girisimler/farmer-expert"
"3ToGo"," Gezme alışkanlıklarını analiz edip insanların özelliklerine göre gezi rotaları öneren makine öğrenme temelli bir mobil uygulamadır.","https://btm.istanbul/girisimler/3togo-1"
"Exhibin","Exhibin hibrit ve online etkinliklerinin yapılmasına imkân veren bir etkinlik platformudur.","https://btm.istanbul/girisimler/exhibincom"
"Numondial Digital"," Numondial Digital telefon, faks, SMS, e-posta ve yeni sosyal medya iletişimini, video konferansı, chatbot'u, IoT'yi kapsayan çok kanallı bir iletişim platformu geliştirmiştir. KYC, ses biyomarklarından duygu tespiti (dil ve içerikten bağımsız), çağrı merkezleri için her şeyi bilen aracı özelliği, çok kanallı mesajlaşma yoluyla yeni ödeme yöntemleri gibi bazı AI özellikleri kullanmaktadır.","https://btm.istanbul/girisimler/numondial-digital"
"Farming And Design","Farming And Design tarım sektörüne ilgiyi artırmak, alternatif tarım yapma imkanı sağlamak, metropol kentlerde ve tarım arazisi bulunmayan kentlerde tarım yapma imkanı sağlamak, tarım-teknoloji bağlamında ar-ge faaliyetleri yürütmek amacıyla kurulmuş olup tarım ve tasarımı bütünleştirmeyi hedeflemektedir.","https://btm.istanbul/girisimler/farming-and-design"
"Stemist Lab"," Evde gerçek dünyadaki uygulamalarla uygulamalı öğrenme, çocukların meraklarını geliştirmelerine destek olur.","https://stemistbox.com/"
"Studio Billion","Kurulduğu yıl, çıkardıkları oyun olan Spin Warriors Istanbul ile büyük başarı elde edildikten sonra ""Milyarları Eğlendirmek"" sloganıyla yeni oyunlar yapmaya devam etmektedirler. 2017 Yılında eğlendirici oyunlar ve hayatı kolaylaştıran uygulamalar yapma hedefiyle bir araya gelen üç arkadaş, kazandıkları yarışmalar ve ödüller ile birçok başarıya imza atmıştır. Studio Billion, 2018 yılında aldıkları yatırım ile daha hızlı büyüyen bir ekip ve oyun şirketi olmuştur.","https://studiobillion.com/en"
"Construction Panda"," Construction Panda ideal yaşam alanlarını inşa etmeyi sade, şeffaf ve planlanabilir hale getiren platform.","https://btm.istanbul/girisimler/construction-panda"
"Sertifier"," Sertifier'da eğitimleri sonrasında kurumlar entegre edilebilir web uygulaması aracılığıyla akıllı sertifika ve açık rozetlerini tasarlayıp alıcı gruplarına gönderebilirler, blockchain güvencesi ile depolayabilirler.","https://sertifier.com/tr"
"SuBurada"," SuBurada tek tıkla sipariş verebileceğin kullanımı kolay su sipariş uygulamasıdır. SuBurada ile istediğin su markasından istediğin ambalaj seçeneği ve dilediğin ödeme yöntemiyle sipariş verebilirsin.","https://suburada.com.tr/"
"BukyTalk","Sosyal ortamda İngilizce konuşma pratiği sağlayan dijital platform.","https://bukytalk.com/tr/"
"My Uni","Lisans, yüksek lisans, doktora ve meslek tercihi yapacak adaylara bilgi birikimi ve tecrübesi yeterli olan üniversite öğrencileri veya meslek sahipleriyle iletişim ve etkileşim imkanı sunuyoruz.","https://myunitr.github.io/mentor/"
"Latissim"," Kişilerin güzellik ve bakım ürünlerine aylık abonelik ile ulaşabileceği bir iş modeli.","https://latissim.com/"
"Beklemedenye","Casual food restoranlarında online sipariş ve rezervasyon yapılmasını sağlayan pazaryeri uygulamasıdır.","https://btm.istanbul/girisimler/beklemedenye"
"Wastespresso","Wastespresso dünyamızda her yıl oluşan tonlarca kahve atığını işleyerek sürdürebilir ve doğal pipetler üretir.","https://www.wastespresso.com/"
"Classest","Classest, öğrenciler için akademik ve pedagojik bakımdan en uygun öğretmenlerin belirlendiği, yüksek imaja ve profesyonel başarılara sahip öğretmenlerden oluşan eğitimci topluluğuna sahip, kendi geliştirdiği sanal sınıflarında canlı ders, sınav ve eğitim koçluğu programlarıyla uzun soluklu eğitimlerin verildiği bir online eğitim platformudur.","https://classest.com"
"Viventzon","Fiziksel olarak yapılan her çeşit etkinliğin online olarak da yapılabilmesini sağlayan, bilet satışı ve etkinlik düzenlenmesini kolaylaştıran, konuşmacıların kendi etkinliklerini kendilerinin düzenleyip, tanıtımını kendilerinin yapmasını sağlayan bir girişim.","https://viventzon.com/"
"Holacon","Holacon etkinliklerin planlama aşamasından, operasyonel süreçlerine kadar tüm işlerin tek bir yerden yönetilmesine olanak sağlayan, hub yapıdaki mobil uygulaması aracılığı ile katılımcılara interaktif deneyimler sunan ve verdiği tüm bu hizmetleri anlık raporlayabilen bir SAAS yazılımdır. Mobil uygulama hem yönetici tarafında hem de katılımcılar tarafında birçok sosyal olanak sunar ve interaktif etkinlik deneyimleri yaratır. Hedefimiz, dijitalleşmeye kendi içerisinde direnç gösteren sektörlerden biri olan etkinlik sektöründe Holacon’u bir alışkanlık haline getirmek.","https://btm.istanbul/girisimler/holacon"
"Reenergy"," Yenilikçi ve çevreci bir yöntemle katı atıklardan elektrik üreterek hem ülkemizin dışa bağımlılığını hem de insanların elektrik faturalarını azaltabilecek bir projedir.","https://btm.istanbul/girisimler/reenergy"
"Sanal Clinic","Sanal Clinic projesi tıp fakültelerine uzaktan pratik eğitim imkanı sunmaktadır. Projemiz iki ana bileşenden oluşmaktadır: Yönetici paneli ve application(Diagnosis Time). Yönetici paneli akademisyenler tarafından, diagnosis time app ise öğrenciler ve genç hekimler tarafından kullanılmaktadır. Akademisyen klinikteki vakayı yönetici paneli üzerinden kullanıcılar ile paylaşacaktır. Yönetici paneli akademisyenin vaka ile ilgili bilgileri birkaç dakika içinde sisteme girebileceği şekilde tasarlanmıştır","https://btm.istanbul/girisimler/sanal-clinic"
"Derecem","Üniversiteye geçiş sınavında(YKS veya YGS-LYS) derece yapmış üniversite öğrencilerinin, üniversite sınavına hazırlanan lise öğrencilerine koçluk yapmasını sağlayacak bir platformdur.","https://btm.istanbul/girisimler/derecem"
"Bulduysan","İnsanların kaybettikleri değerli eşyaları bulan kişilerle, eşya sahibinin iletişim kurmasını sağlayan bir servis.","https://btm.istanbul/girisimler/bulduysan"
"Freightest"," Freightest, lojistik firmaları ve dış ticaret firmalarını bir araya getirdiği bir platform ile firmaların navlun teklifine ulaşma sürelerini günlerden saniyelere düşürürken onlara tek tık ile teklif verebilme, tüm tekliflere anında erişim sağlarken kendilerine en uygun teklifi seçebilme imkanı sunuyor. Freightest, lojistik ve dış ticaret firmalarının gönderileri gerçek zamanlı olarak takip edebilmesine, operasyon ve dokümantasyon süreçlerini yönetmesine olanak sağlıyor.","https://btm.istanbul/girisimler/freightest"
"Learch","İnsanların öğrenmek ve öğretmek istediği dillerin baz alınarak eşleştiği, karşılıklı dil öğrenimi hizmeti sağlayan mobil uygulamadır.","https://btm.istanbul/girisimler/learch"
"Test Bang!","Test Bang! güncel olarak TYT ve AYT sınavlarına girecek olan öğrencileri deneme sınavlarına tabii tutup sayısal istatistiklerini ve genel başarı istatistiklerini tutan, buna ek olarak bu öğrencilerin istedikleri dersin herhangi bir konusunda yine kendi istedikleri soruları rahatlıkla çözebileceği, erişimi ve kullanımı kolay, bugünün gelişen ve geleceğin durmadan gelişecek olan dünyasında var olması gereken sosyal bir internet sayfası ve mobil uygulamasıdır.","https://btm.istanbul/girisimler/test-bang"
"SKEB Studios","SKEB Studios, 2018 yılında yüksek kaliteli bilgisayar oyunları geliştirmek amacıyla dört arkadaşın bir araya gelmesiyle oluşan bir şirkettir. Kurulduğu ilk yılda geliştirdikleri ""Colony Chapter One: Inception"" adlı bilim kurgu - macera oyunuyla Gaming İstanbul'da Indie alanında kendini kanıtlamış ve ödül sahibi olmuştur. 2020 yılından itibaren mobil oyun alanında hypercasual oyunlar üretmektedir.","https://skebstudios.com/"
"Gugagon","Gugagon Anadolu'nun yerel tatlarına yeni formlar getirerek sağlıklı atıştırmalıklar üreten gıda mühendisliği firmasıdır.","https://btm.istanbul/girisimler/gugagon"
"SELFGYM","Spor yapmanın önündeki engeller; ulaşım, yüksek fiyat problemleri gibi etkenlerdir. Bunları ortadan kaldırmayı amaçlayan SELFGYM, yaşam alanlarına 3 ila 5 dakika yürüme mesafesinde hizmet vermeyi hedefleyen, teknolojik butik fitness kulübüdür. Ulaşılabilir Yeni Nesil Fitness İstasyonu olarak kabinler ile hizmet verilmektedir.","https://btm.istanbul/girisimler/selfgym"
"BrandFace","BrandFace, özgün, markalı içeriklerin üretilmesinde, marka ve tüketicilerinin beraber hareket edebileceği bir video paylaşım platformudur. Kitle-kaynaklı modeli ile, kullanıcılarını ödüllendirirken, 100’lerce marka için 1000’lerce içerik ve data tedariki sürekli gerçekleşir. İçerik Üretiminin Uber’i olarak konumlanan BrandFace, geliştirdiği Cüzdan ile yeni neslin eTicaret alışkanlıklarını hedeflemektedir.","https://btm.istanbul/girisimler/brandface"
"StokArtı","StokArtı inşaat, madencilik, endüstri gibi dijitalleşmenin en az olduğu sektörlerde dijitalleşmeyi sağlayarak envanterdeki fazla stok ve varlıkların satışını sağlayan bir girişimdir.","https://stokarti.com/"
"CosBag"," Kozmetik ve kişisel bakım ürünlerini barkod okutarak yorum, içerik ve kullanım bilgisi veren mobil uygulamadır.","https://btm.istanbul/girisimler/cosbag"
"Garaj 365","Garaj365 otomotiv kullanıcıları için servis ve hizmet aldığı işletmelerde araç durumlarını anlık kontrol edebileceği, aldığı hizmeti değerlendirebileceği ve en doğru hizmeti adreslerine ulaşabileceği bir platform oluşturmak amaçlanmıştır. Servis ve hizmet sağlayıcılarının için işletmelerinde ki süreçleri uçtan uca yönetebilecekleri bulut tabanlı bir SaaS girişimidir.","https://btm.istanbul/girisimler/garaj-365"
"Komsubostan.com","Komsubostan.com yerel üreticileri, iyi tarım uygulayıcılarını ve organik tarım ile uğraşanları son tüketicilerle bir araya getiren gıda, tarım ve hayvancılığın aracısız online platformdur. Komşubostan.com sayesinde Türkiye’nin dört bir yanındaki üreticilerin profillerini ziyaret eden tüketiciler taze, uygun fiyatlı ve güvenilir buldukları ürünleri bizzat ürün sahibi ile iletişime geçerek aracısız sipariş edebilmektedir.","https://www.komsubostan.com"
"Tie Medya"," Tie Medya kurumların dijital dönüşüm süreçlerine destek olur, ekonomik e-ticaret platformu tiemedya.com ile hizmet verir.","https://www.tiemedya.com/"
"Feedl.io","Feedl.io e-ticaret altyapısının kalbinde bulunan ve e-ticaret reklamları için ihtiyaç duyulan product feed servisini geliştiren yerli bir girişimdir.","https://feedl.io/"
"Rapunzel","Eve güzellik hizmeti servisi götüren bir pazaryeri platformudur.","https://btm.istanbul/girisimler/rapunzel"
