startupName,description,WebsiteLink
Searover,"Türkiye’de ve dünyada su altı teknolojilerinde sağladığımız mühendislik hizmetleriyle lider konuma gelmek temel amaçlarımızdandır. Kalifiye mühendis ve teknik ekibimizle geliştirdiğimiz ileri teknoloji içeren stratejik önemi yüksek ürünlerimizle, uluslararası platformlarda lider bir firma olabilmek için yoğun bir şekilde çalışıyoruz. İhtiyaç duyulan tüm su altı hizmetleri için uygun çözümü kısa sürede sağlamak, görevleri başarıyla tamamlamak ve detaylı analiz / raporlama yapmak önceliklerimiz arasındadır. Çözümlerimizden su altı robotumuz GÖZCÜ, yüksek performanslı, modüler yapılı, genişletilebilir özellikleri ile denetim, araştırma görevleri, endüstriyel çalışmalar ve sualtı meraklıları için ortaya çıkarılmış bir su altı robotudur. Özel tasarıma sahip ve hızlı değiştirilebilir özellikteki Li-Ion batarya ünitesinden güç alarak, su altında uzun süreli çalışma sağlar. Şiddeti ayarlanabilir güçlü LED ışıklar, canlı HD görüntü sağlayan 1080p kamera için mükemmel aydınlatma sağlar; bu sayede gece koşulları ve karanlık ortamlarda da üstün görüş imkanı sağlanır. Kendi sınıfında zorlu görevleri yerine getirmek için özel donanıma sahip olan GÖZCÜ, balık çiftlikleri, boru hatları, su altı inşaatları, limanlar, arama -kurtarma, su altı arkeolojisi, su altı biyolojik araştırmaları gibi birçok sektör için barındırdığı üstün özellikler sayesinde kilit rol üstlenmektedir. Çalışacağı ortama ve görevlere göre ekstra sensör, Sonar, Lidar, USBL, DVL, robot kol eklenebilmekte. Özel programı ve arayüzü sayesinde GÖZCÜ modelinin su altından aktardığı görüntüleri VR (Sanal Gerçeklik) gözlüğü ile izlemek mümkün. Robotun kontrolünü operatör konsol ya da kullanım ve kontrol imkanlarını daha kolay hale getiren UI teknolojisi sayesinde bilgisayardan gerçekleştirebilirsiniz. Derinlik sabitleme, pozisyon kontrolü gibi seçenekler üstün özelliklerini ortaya koyarken ürünün işlevselliğini de arttırmaktadır. Bu sayede GÖZCÜ ile sualtı deneyimlerini oldukça basit ve verimli hale getirdik! GGlease, makine ve ekipman yatırımı yapmak isteyen firmaların hızlı ve kolayca teklif almasını sağlayan, makine satıcılarını ve finansman sağlayan leasing şirketlerini bir araya getiren bir pazar yeridir. Günümüzde endüstriyel robotlar, değişen iş şartlarına göre insanlar tarafından tekrar programlanabilen ve kendisini yeni şartlara uydurabilen çok fonksiyonlu cihazlardır. Endüstriyel robotlar, yüksek teknoloji otomasyon araçlarıdır ve imalat, otomotiv, gıda vb. birçok sanayi sektöründe oldukça kritik bir role sahiptirler. Daha hızlı, daha kaliteli ve daha düşük maliyetli bir üretim anlayışı benimsemiş sanayilerde endüstriyel robotlar vazgeçilmez araçlar arasındadır.",www.searover.com.tr
SeatSpace,"Adwisy.com, kendi ürününü geliştiren kişilerin mağaza açabildiği, tamamen ücretsiz bir sosyal ağ ve pazar yeridir. Referansa dayalı ağlarda sektör bazlı içerik veya ürün arayabilirsiniz. Mağaza sahipleri kurdukları network'ler aracılığı ile ürünlerini çok daha hızlı tanıtabilirler ve iş bağlantıları oluşturabilirler.",https://btm.istanbul/girisimler/seatspace
SekGames,"ParlaPharma, akciğer ile ilgili hastalıklarda kullanılmak üzere solunum yoluyla uygulanan ilaçlar geliştirmektedir. Bu “hedeflemeli” ilaçlar, sektörde ”İnhalasyon İlaç Teknolojileri” olarak geçmektedir. İnhalasyon teknolojisi ile günümüzde ağız yoluyla veya damar yoluyla verilen ancak akciğerde etkinliği düşük olan birçok ilaç direkt akciğerlere hedeflenebilir ve çok daha düşük dozlarla daha yüksek etki sağlanabilir.",https://www.sekgames.com/
Selfcargo,"Tüketicilerin hayatlarına zaman kazandırarak sıra beklemeyi ortadan kaldırma hedefi ile yola çıkan Queeme, temelde dijital sıra yönetim sistemi olarak hizmet veriyor Sırayı dijital olarak almanızı sağlayan Queeme, kaç dakika sonra sıranın size geleceğini de paylaşıyor. Sıranıza yetişemiyorsanız veya geciktiyseniz ise yine Queeme üzerinden sıranızı erteleyebilir veya iptal edebilirsiniz. Her şey dijital olarak kurgulandığı için herhangi bir kağıt israfı da yaşanmıyor. B2B odaklı bir çözüm sunan Queeme, sıra yönetimini dijitalleştirerek işletmeleri daha karlı ve verimli bir hale getirmeyi amaçlıyor. İşletmeler Queeme ile birlikte Kim sizi kaç kez ziyaret etti? Ne sıklıkta hizmet veya ürün satın alıyor? Ürün ve hizmetlerinize dair görüşleri neler? gibi soruların cevaplarını da anlık olarak takip edebiliyorlar.",https://play.google.com/store/apps/details?id=com.cargoself.cargoself&hl=tr&gl=US
Selfprof,"Girişimcilik ekosistemi paydaşları arasında iletişim, iş birliği, ürün pazarlama gibi imkanlar sunan, girişimcilik ekosistemine özel sosyal ağdır. Platformda ortak iletişim çalışma kanallarında, girişimci-mentor-yatırımcı arasındaki iletişimin profesyonel bir şekilde sürdürülmesini sağlanmaktadır.",https://selfprof.com/
Sensemore,"İstanbul Teknik Üniversitesi ve Orta Doğu Teknik Üniversitesi Mezunu iki kardeş olan Can ve Çağlar Aksu, ürettikleri dünyanın en küçük titreşim sensörü ile Avrupa ve Amerika’ya açılmayı hedefliyor. Sensemore adı verilen bu teknoloji, şirketlerin makine parklarını akıllı teknolojilerle takip ederek iyileştirmelerin doğru zamanda yapılmasını, müşteri memnuniyetinin artmasını çeşitli maliyetlerin de azalmasını sağlıyor. Türk teknoloji şirketi Proline’ın akıllı şehirler alanındaki startupları destekleme amacıyla kurduğu Proline Ventures’ın yatırımlarından Sensemore, ürettikleri sınıfının en küçük titreşim sensörünü dünyanın dört bir yanına ulaştırıyor. Şu anda Mitsubishi Electric ve Dr. Oetker ile çalıştıklarını belirten Sensemore Kurucusu Çağdaş Aksu, 2016 yılından bu yana çalışmalarını sürdürdüklerinin, 2018’de de resmi olarak şirketleştiklerinin ve 2019 yılında da satışa başladıklarının altını çizdi. Firmaların ihtiyaç duydukları müşteri görüşmelerini, web sitelerine taşıyarak satışlarını artırmalarını ve verimli bir şekilde çevrimiçi hizmet verebilmelerini sağlıyoruz. Arvia sayesinde firmalar kendi sitelerine, YouTube videosu ekler gibi, kolayca görüntülü görüşme özelliği ekleyebilirler.  Görüntülü görüşme uygulamalarının büyük çoğunluğu kendi platformları üzerinden bu hizmeti veriyor. Arvia’da bu hizmeti şirketler için özelleştiriyor ve kendi mecralarına taşıma imkanı yaratıyoruz. Uygulama indirmeden, başka bir siteye yönlendirilmeden; müşteriler ile kendi web siteleri üzerinden iletişim kurabiliyorlar. Dolayısıyla, şirketlerin markalarına değer ve operasyonlarına hız katıyoruz. Arka planda çalışan gelişmiş sistemimiz sayesinde herkesin kolaylıkla kullanabildiği hatta kendi sitelerine basitçe entegre edebildikleri bir ürün geliştirdik. Bunun yanında, on-premise olarak tamamen ihtiyaca yönelik özellikler tanımlayabiliyoruz. Şirketlere proje bazlı özel geliştirmeler yaparak destek veriyoruz.",https://sensemore.io/
Sensiball VR,,sensiballvr.com
Sertifier,Sosyal ortamda İngilizce konuşma pratiği sağlayan dijital platform.,https://sertifier.com/tr
ServisSoft,"- Personel, Takım, Departman Yönetimi - Depo-Stok Yönetimi - IoT Tabanlı Periyodik Bakım Yönetimi - Dijital Kontrol Listeleri - Taşeron Firma Yönetimi - Hakediş Yönetimi Çevrendeki kapına teslim doğal, yöresel ve organik ürünler ile ev yemeklerine ulaşmanı sağlayan bir pazaryeri uygulaması.  Kurumsal eğitim sektöründe hizmet arayan ve hizmet verenleri buluşturan, sektörü uçtan uca desteklemeyi hedefleyen platform.",https://www.servissoft.net/
Shanghai Performante,101Nokta oto ekspertiz sektöründe yer alan işletmeler ve hizmet almak isteyenleri bir araya getiren mobil uygulamadır.,https://btm.istanbul/girisimler/shanghai-performante
Shape Utopia,Finteo açık bankacılık kapsamında işletmelerin finansal verilerini ortak bir platformda ve konsolide şekilde sunan yerli bir finansal teknoloji yazılımıdır,https://btm.istanbul/girisimler/shape-utopia
Shipsider,"Öğrencilerin öğrenme stillerine uygun, kişiselleştirilmiş eğitim süreçleri sunan; öğretmenlerin iş yükünü azaltarak verimliliklerini artıran bir eğitim teknolojisi girişimidir.",https://www.shipsider.com/
Skymod,"VISIGHT Teknoloji, kimlik doğrulama işlemlerinin otonom ve güvenilir bir şekilde gerçekleştirilebilmesini sağlayan yapay zeka tabanlı ve KVKK uyumlu biyometrik kimlik doğrulama sistemi çözümleri sağlar.",https://skymod.tech
SmartMentor,"Sosyal girişimci ağı, finansal ve stratejik destek",https://smartmentor.co/
Socialhunters,"Geleneksel e-posta hizmetlerinden çok daha fazlasını, ""E-mail 2.0""'ı ile katma değer servisler sunan, yeni nesil e-posta servisi.",https://btm.istanbul/girisimler/socialhunters
Sopyo,"E-ticaret operasyonlarını yürütürken hem rakiplerine karşı satış avantajı kazanmak hem de çoklu platform yönetiminde zamandan tasarruf etmek isteyen işletmeler için tasarlanmış özellikleriyle Sopyo; ürün, stok, erp entegrasyonu ve kargo operasyonlarını kolay ve işlevsel bir şekilde yönetilmesini sağlar. Böylelikle sadece bir entegrasyon yazılımı olmaktan ziyade tam entegre bir çözüm sunar. Yapı işlerini ve şantiye çalışanlarını etkin yönetmeye yarayan, verimlilik, performans değerlendirmesi, raporlama ve iletişim gibi çözümler sunan inşaat ve yapı yönetim aracı. Birçok lokasyonda yer alan otel ve hazır ofiste çalışmayı, toplantılar gerçekleştirmeyi, abonelik ve kontör altyapısı sayesinde hiçbir operasyon ile uğraşmadan sağlayan uygulama.",https://www.sopyo.com/
Sorun var mı?,Hizmeto hizmet almak isteyen müşteriler ile hizmet verenleri buluşturan dijital pazaryeri platformudur.,https://sorunvarmi.com/
Soundbank,"Soundbank, 2023 yılı Big Bang Startup Challenge Etkinliğinde TOP 50 girişim arasında yer alarak sahne sunumu gerçekleştirmiştir. Aynı zamanda sahnede İTÜ ARI Teknokent ve Technobe şirketlerinden pre-seed yatırım turu kapsamında 20.000 USD yatırım almıştır. Jelibot.com, firmaların dijitalleşme sürecinde yaşadıkları çağrı merkezi ve müşteri destek süreçlerindeki problemleri çözmek, bu süreçleri otomatize etmek, müşteri deneyimini uçtan uca analiz etmek ve maliyeti düşürebilmek amacıyla akıllı self servis çözümler sunan yapay zeka ve doğal dil işleme teknolojilerini içeren bir dijital asistandır. Müşterilerine self-servis çözümler sunma amacıyla sosyal medya, web sitesi, mesajlaşma uygulamaları, e-posta vb iletişim kanallarından yararlanan işletmeleri hedef alarak, sesli ve yazılı mesajları ve ürün yorumlarını duygu analizinden geçirip, kullanıcılara karşılarında insan varmışçasına doğal ifadelerle konuşarak etkileşim kurma olanağı tanır. Kullanıcıların ifadelerinden ne demek istediklerini doğru bir şekilde anlayan, karmaşık sorularını bile cevaplayan Jelibot.com’u kullanan firmalar, müşterilerin artan talep ve beklentilerini karşılayabilmekte ve operasyonel maliyetleri düşürerek daha yüksek bir Yatırım Getirisi (ROI) elde etmektedirler Self servis, iş gücü verimliliğini artırma ve müşteri deneyimini iyileştirme açısından büyük önem taşımaktadır. Jelibot.com, işletmelere verimliliklerini artırma ve müşteri deneyimini iyileştirme fırsatı tanımanın yanı sıra; müşteri bağlılığını, satış rakamlarını ve yatırım getirisini artırır. Kanser hastalarının büyük bir bölümü tedavilerinin bir aşamasında radyoterapi görmektedirler. Radyoterapi uygulamalarında kullanılan lineer hızlandırıcı cihazlarının mekanik olarak doğru çalışması tedavinin de başarısını doğrudan etkilemektedir.",https://soundbank.io/
Speakers all," WorkyBe’nin entegre platformdan biri olan ServisSoft, bakım ve saha operasyonlarını dijitalize eder, varlık yaşam döngüsü ve yapılan işlemlerle ilgili kurumsal hafıza oluşturarak operasyonel mükemmeliyet ve verimlilik artışı sağlar.",https://btm.istanbul/girisimler/speakers-all
Sports & Merits,-Düşük üyelik ücretleri -Çok çeşitli farklı aktivitelere erişim - Akşam karanlığından şafağa kadar uygun zamanlar -Sosyalleşme Şirketler: -Sağlıklı ve üretken çalışanlar -Minimum çalışan cirosu -Maksimum çalışan bağlılığı -Düşük maliyetli çözümler Spor Merkezleri: -Minimum kullanımla giderek daha fazla müşteri -Ek yatırım ve/veya maliyet çok azdır veya hiç yoktur Evde atölyesinde butik pastacılık yapan amatör veya profesyonelleri pasta tüketicileriyle buluşturan platformdur.  Mobil mekan müşteri ve mekan arasındaki iletişim sürecini dijitalleştiren ve teması en aza indiren dijital çözüm uygulamasıdır.,https://btm.istanbul/girisimler/sportsmerits
Starters' Agency,"Üniversite sınavına hazırlanan aday öğrencilerin hedefledikleri üniversitenin, bölüm veya başarı grubundan öğrencilerle kişisel iletişim bilgilerini paylaşmadan çevrimiçi görüntülü ve sesli görüştürmeler oluşturabileceği P2P rehberlik ve danışma platformu.",https://btm.istanbul/girisimler/starters-agency
StartersHub,Dijital medya ve teknoloji girişimlerine yatırım,https://startershub.io/
StartersHub XO,"Boğaziçi Üniversitesi hızlandırma programı, ofis desteği, eğitim",https://startershub.io/
Startup İsmi,Okyanuslardan CO₂ yakalayarak iklim değişikliğiyle mücadele eden teknoloji,Website Linki
StartupCentrum, Taze ve kaliteli çekirdeklerle pratik filtre kahve.,https://startupcentrum.com/tr
StartupMarket," Abonelik sistemine sahip online bir pazaryeridir. Aboneler LetWOM üzerinden tüm hobilerine, ilgi alanlarına ve ihtiyaçlarına yönelik aylık abonelikler oluşturabiliyor.",https://startupmarket.co/
Startupbootcamp Istanbul,FinTech odaklı girişim yarışması ve iş birliği olanakları,https://www.startupbootcamp.org/
Startups.watch,"Liderlik, girişimcilik eğitimi ve koçluk hizmeti",https://startups.watch/
Startwork.co," Kurumların eğitmenler (trainer) ve konuşmacıları (speaker) konu, puanlama ve ücret bazında araştırabilecekleri, yorumları inceleyip direkt teklif isteyebilecekleri bir pazaryeri.",https://btm.istanbul/girisimler/startworkco
Stash,SoftPOS çözümleriyle NFC destekli mobil cihazları POS cihazına dönüştürerek geleneksel POS cihazlarına gerek kalmadan güvenli ve hızlı ödeme alınmasını sağlayan; ödeme süreçlerini dijitalleştiren ve basitleştiren bir finansal teknoloji girişimidir.,https://www.usestash.com/
Steer-By-Wire,"Evodice, global pazarda alanındaki ilk oyunculardan olmayı hedefleyen, oyun sektöründen eğitime, IoT’den NFT ve Blockhaine kadar tüm alanlarda kullanılabilen ve bir mobil/web uygulama aracılığı ile programlanabilen, altı yüzü altı dijital ekrandan oluşan, dijital ve interaktif bir küptür.",http://www.autonom.com.tr/
Stemist Lab," Construction Panda ideal yaşam alanlarını inşa etmeyi sade, şeffaf ve planlanabilir hale getiren platform.",https://stemistbox.com/
SterilBox,"Co Print, 3D Yazıcı sektöründe faaliyet gösteren bir teknoloji şirketidir.",https://btm.istanbul/girisimler/sterilbox
StokArtı,"Garaj365 otomotiv kullanıcıları için servis ve hizmet aldığı işletmelerde araç durumlarını anlık kontrol edebileceği, aldığı hizmeti değerlendirebileceği ve en doğru hizmeti adreslerine ulaşabileceği bir platform oluşturmak amaçlanmıştır. Servis ve hizmet sağlayıcılarının için işletmelerinde ki süreçleri uçtan uca yönetebilecekleri bulut tabanlı bir SaaS girişimidir.",https://stokarti.com/
Stork Camper,"Modüler Yaşam Kabinleri ile, kişilere ve ailelere serbest zamanlarını en etkili kullanabilecekleri ve kalıcı anılar inşa edebilecekleri yaşam tarzı sunmayı hedeflemektedir. Aynı zamanda sağlık, arama-kurtarma ve kamusal fayda sağlayan kurumlara pratik, hızlı ve sınır tanımayan çözümlerle destek vermeyi amaçlamaktadır. 3D İçerik Platformumuzda ürün görsel veya videolarından hızlıca 3D modeller oluşturabilir, web sitenize interaktif 3D görüntüleyicimizi ekleyerek kullanıcı deneyimini zenginleştirebilir, yüksek kaliteli video ve görsel içerikler üretebilir ve 3D reklamlarla dönüşüm oranlarınızı arttırabilirsiniz. image4io, web siteleri ve mobil uygulamalardaki görsellerin (resimlerin) optimizasyonunu yapan, içerik dağıtım ağı (content delivery network) ile bu içeriği hızla dağıtan ve görsellerin deposunu bulutta yöneten tam donanımlı görsel yönetim aracıdır. 2019 yılı Ocak ayında İTÜ Çekirdek Ön Kuluçka Programına dahil olup yarı finale kadar yükselmiştir. Avrupa’nın en iyi SaaS hızlandırıcı programı Startup Wise Guys online eğitiminden mezun olmuştur. Tübitak Bigg tarafından 200.000TL hibeye layık görülmüş ve Mayıs 2019’da şirketleşmiştir. Şirketin kurucusu İsmail İren SALTALI’dır.",https://www.storkcamper.com/
Streadmill, Aynı ortamı paylaşan insanların birbirleriyle bağlantı kurabileceği online lokasyon bazlı bir arkadaşlık uygulaması.,https://btm.istanbul/girisimler/streadmill
String Ventures,Donanım tabanlı girişimlere yatırım ve iş birliği,https://string.ventures/
StrixEye,"Finansal haberleri makine öğrenmesi ile sınıflandırır, artması öngörülen şirket hisselerini mobil bildirimler ile size haber verir.",https://strixeye.com/
Studio Billion," Sertifier'da eğitimleri sonrasında kurumlar entegre edilebilir web uygulaması aracılığıyla akıllı sertifika ve açık rozetlerini tasarlayıp alıcı gruplarına gönderebilirler, blockchain güvencesi ile depolayabilirler.",https://studiobillion.com/en
StuffApp,"Yayıncı, ajans ve çok markalı şirketler için sosyal medya analizi, tahmini ve optimizasyon önerileri veren bir platformdur.",https://stuffapp.net/
SuBurada,"Lisans, yüksek lisans, doktora ve meslek tercihi yapacak adaylara bilgi birikimi ve tecrübesi yeterli olan üniversite öğrencileri veya meslek sahipleriyle iletişim ve etkileşim imkanı sunuyoruz.",https://suburada.com.tr/
Swatchloop,"Endüstriyel Nesnelerin Interneti, yapay zeka ve otomasyon teknolojilerini kullanarak çiftçilerin verim ve ürün kalitesini artıran, üretim süreçlerini iyileştiren akıllı tarım girişimidir.",http://www.swatchloop.com/
Sweephy,"Hastanelerde yatan hastaların vital bulgu değerlerini 24 saat uzaktan takip ve analiz eden, anormal durumlarda sağlık personeline haber veren, el bileği ve işaret parmağına takılan giyilebilir tıbbi bir cihazdır. CezerUni ile hastanede veya evde bakım hizmeti alan hastaların vital bulgu değerleri 24 saat boyunca uzaktan takip edilerek, sağlık personellerine olası bulaş riskinin minimize edilmesi hedeflenmektedir.",sweephy.com
Syntonym, About This Project,https://syntonym.com/
T-Jump,"Türk Telekom destekli hızlandırıcı, yatırım, iş birliği fırsatları",https://www.t-jump.com/
TAILOR CAST,,https://tailorcast.net
TEB Fintech Future Four,İhracat ve sanayide teknoloji dönüşümünü hızlandırmaya yönelik girişim destekleri,https://tebfintechfuturefour.com/
TEB Girişim Evi,,https://tebgirisim.com/
TEB Özel Melek Yatırım Platformu,"Tıbbi değerlendirme, yatırımcı ile eşleşme, danışmanlık Melek yatırım ağı, danışmanlık, exit odaklı yatırım",https://tebgirisim.com/
TEB Özel Yatırımcı Kulübü,Teknoloji odaklı ödül bazlı kitle fonlama donanım projeleri,https://tebgirisim.com/
TELEPORTER,"Dünyanın neresinde olursa olsun sizin gibi bu sistemi kullanan diğer arkadaşlarınızı da etkinlik alanında birer avatar olarak görüp iletişim kurabilir, etkinlik atmosferinin keyfini beraber çıkarabilirsiniz. Bu deneyimi yaşayabilmek için bir sanal gerçelik gözlüğü ve içine yerleştireceğiniz bir akıllı telefon yeterliyken, çok daha gelişmiş VR cihazlarıyla da aynı deneyimi yaşayabilmeniz mümkün. Teleporter, aynı zamanda etkinlik yayıncıları için kendi başlarına kolay entegre olabilecekleri ve kullanıcılarına VR etkinlik deneyimi sunabilecekleri güçlü bir altyapı sunmaktadır. Bu sayede, etkinlik sektörünün VR teknolojisine geçişini yeni bir bakış açısıyla kolaylaştırmakta, VR video olarak bilinen 360 derece videoların dezavantajlarını ortadan kaldırmaktadır. Teleporter, yıllar önce radyo ile dinlemeye, sonrasında TV ve internet ile izlemeye başladığımız uzaktaki etkinlikleri geleceğin medyasına taşıyarak nerede olursanız olun yaşayabilmenize imkan tanıyor. About This Project  Hemen hepimiz birine borç vermeden önce borcun geri ödenip ödenmeyeceğini merak ederiz. Bankaların yanı sıra, ev-araç kiralama işi yapan kurumsallar, inşaat firmaları, senetli satış yapan bayiler, benzer konulu faaliyet yürüten web siteleri, ya da nasıl borçlu çalışabileceğini öğrenmek isteyen bireyseller, kısacası hemen hepimiz borç alıp vermeden önce bize yol gösterebileceğini umut ettiğimiz finansal raporlara ihtiyaç duyuyoruz.",teleporter.tv/tr
TEPAV,"Girişimci kadın ve genç kurulları, veri destekleri, KOBİ destekleri",https://tepav.org.tr/
TION Healthcare,Blueit endüstriyel tesislerde ve ticari binalarda su tüketimini gerçek zamanlı olarak izleyen ve optimize eden bir su yönetim platformu üretir.,https://btm.istanbul/girisimler/tion-healthcare
TOBB,"İş dünyası ağları, sürdürülebilirlik ve girişimcilik projeleri",https://tobb.org.tr/
TOYJİ,"Android ve iOS tabletlerle uyumlu bir şekilde çalışan Toyji, basit olarak küçük bir panelin üzerinde oynattığınız oyuncakların eşzamanlı olarak ekranda hareket etmesiyle çalışıyor. Herhangi bir klavye, kontrol cihazı ya da dokunmatik ekran bulunmuyor. Bu oyunlar esnasında çocuklara sağlık, hijyen, beslenme alışkanlıkları, bitkiler ve hayvanlar, müzik, trafik kuralları ve sayı sayma gibi konularda hem eğitici hem de eğlendirici dersler veriyor. Toyji’nin bir diğer güzelliği de oyuncağı ailenin yemek yeme ve uyuma saatlerine göre ayarlayabilmeniz. Böylece ufaklığın yatma ya da diş fırçalama vakti geldiğince ekrandaki karakterler çocukları buna teşvik edecek şeyler söylüyor ve yapıyorlar. Ek olarak, çocuğunuz belirli bir alana yatkınlık gösterdiğinde program sizi bu konuda bilgilendiriyor. Örneğin itfaiyeye özel bir ilgi gösterirse size onu bir itfaiye binası gezisine çıkarmaya teşvik ediyor. Toyji şu sıralar Kickstarter üzerinden bağış topluyor. Büyük ilgiyle karşılanan proje sadece dört gün içerisinde 15.000 dolargibi hatırı sayılır bir rakam toplamış durumda. Toyji’ye, 3 figüre ve bir oyuna sahip olabilmek için ödenmesi gereken rakamsa 89 dolar, ki bu rakam normal satış fiyatının çok altında (200 $). Dilerseniz gece lambası olarak da kullanılabilen, hatta kendi karakterlerinizi 3D yazıcıyla bastırıp boyayabildiğiniz platformun pek çok ekstra özelliği de bulunuyor. Moblobi.com; teknoloji ve dijital dünyayı herkes için daha “anlaşılır” hale getiren bir içerik sitesidir. Teknik ve teorik bilgiden uzak; sadece fayda odaklı içerikler sunar. Teknoloji ve dijital dünyadaki gelişmeler, yenlikler, ürün, hizmet ve platformlar hakkında insanların günlük hayatlarına değen, kılavuz niteliğinde içerikler yayınlar. Moblobi.com’un özel içerik editörleri teknoloji ve dijital dünyada hakkında anlaşılır, özgün içerikler üretirken; bireyler ve kurumlar da platformda profiller açarak yazar olabiliyorlar.",https://itucekirdek.com/portfolio_page/toyji/
TRAKTS,"* Akülerin ömrünün uzun olması * Akülerin arızalanmaması  Geliştirdiğimiz TrakTS sistemi ile aküden 7/24 bilgi topluyoruz. Problemler arıza boyutuna ulaşmadan sizi uyarıyoruz. Buna ek olarak aküye yüksek frekanslı elektronik sinyaller uygulayarak akünün kimyasal yapısındaki bozulmayı yavaşlatıyoruz. Akü ömrünü ortalama 1,5 yıl uzatıyoruz. Sektörde oyunun kurallarını değiştiren bu teknolojiye akü fiyatının %3’ü bir maliyetle erişebileceksiniz. Boly, sahaları keşfedip sporcularla bir araya gelebileceğin, performansını takip ederken oynadıkça ödüller kazanabileceğin ve spor deneyimini dönüştüren bir mobil uygulamadır. Hagelson atık ve fire halıların geri dönüşümü üzerine çalışan bir polimer teknolojileri firmasıdır.",https://itucekirdek.com/portfolio_page/trakts/
TRANGELS,Sosyal etki odaklı kitle fonlama platformu,https://trangels.com/
TRPE Venture Partners,"Türkiye ve Doğu Avrupa merkezli, aktif VC",https://trpe.vc/
TTGV (Türkiye Teknoloji Geliştirme Vakfı),"Kadınlar için network, mentorluk, ilham konuşmaları",https://ttgv.org.tr/
Tahta,"Oyun, film ve müziklerin hissiyatını arttıran oyun yeleği.",https://www.tahtaapp.com/
TalkTable,"Technoklik.com, son kullanıcıya teknolojik ürünler hakkında bilgi vermek amacıyla kurulmuş bir içerik portalıdır.",https://btm.istanbul/girisimler/talktable
Tamamliyo.com,Tamamliyo.com kısaca açıklamak gerekirse ; tek bir aramada bir çok sigorta şirketini ve ürünü karşılaştırarak ihtiyacınız olan sağlık sigortasını bulmanızı sağlıyor. 8 kişilik bir ekiple girişimcilik serüvenine başlayan tamamliyo.com’un amacı şeffaf ve ulaşılabilir dijital sigortacılık platformu olmak.,https://www.tamamliyo.com/
Tannection,"Sanayidebul sanayi sektöründe endüstriyel ve ticari faaliyetlerin her aşamasında; gerek kurumsal ve gerekse bireysel olarak, pazarlama ve satınalma ihtiyaçlarını; hızlı, kolay, çok alternatifli ve ekonomik olarak sonuçlandırmaya yarayan bir bulut platformdur.",https://btm.istanbul/girisimler/tannection
Tanıdık Var mı,Medikal alanda ileri teknolojiyi kullanarak hızlı prototipleme hizmeti verilmektedir.,https://btm.istanbul/girisimler/tanidik-var-mi
Tazekese,"Salp yapay zeka temelli, makine öğrenmesi yöntemiyle gelişme potansiyeli yüksek girişimlerin belirlenerek yatırımcılarla eşleştirildiği bir platformdur.",https://btm.istanbul/girisimler/tazekese
Tech2Bio,"LinqiApp akran öğrenmesi, sosyalleşerek öğrenme ve kültürel etkileşim ile İngilizce becerilerini geliştirmeye odaklanan oyunlaştırılmış görevleri ile öğrenme alışkanlığı kazandıran, uygulama içerisinde kullanıcıların belirlediği hedeflerle alışkanlık takibi, 7/24 konuşma pratiği ve diğer İngilizce dil becerilerini geliştiren mobil uygulamadır.",https://www.tech2biology.com.tr/
Technoklik,Hero Games özellikle ABD pazarı için geniş kitlelere mobil oyunlar oluşturmaya odaklanmaktadır.,https://btm.istanbul/girisimler/technoklik
Tedarikçinim,"Modimu sağlık alanında geliştirdiği teknolojik çözümler ile kişilerin kronik hastalıklarını takip etmelerini sağlayan, destekleyici yapay zeka sistemiyle hastaların sağlıklı yaşam yolculuğuna rehberlik eden, sağlık kurumlarına uzaktan hasta izleme yazılımı sağlayarak doktorların hızlı ve etkili karar vermelerine yardımcı olan akıllı bir dijital asistandır.",https://www.tedarikcinim.com
TeklifimGelsin," Dijital bankacılığın kurallarını yeniden yazan Kobaküs’le, tüm banka hesaplarınızı bir arada, tek platformda ve aynı anda görüntüleyebilir, raporlayabilir ve takip edebilirsiniz. ",http://www.teklifimgelsin.com/
TeknoGirişim Okulu,"Hızlandırıcı, mentorluk, ofis alanı, yatırımcı bağlantısı",https://teknogirisim.sanayi.gov.tr/
TeknoMENTORs,Scale-up seviyesinde mentorluk ve yatırımcı erişimi,https://teknomentors.com/
Teknoloji Türkiye,"Silikon Vadisi bağlantılı pazara giriş programı Girişimcilik eğitim programı, seminerler, fikir geliştirme",https://www.teknolojiturkiye.com/
Test Bang!,Gugagon Anadolu'nun yerel tatlarına yeni formlar getirerek sağlıklı atıştırmalıklar üreten gıda mühendisliği firmasıdır.,https://btm.istanbul/girisimler/test-bang
Testpine,Tüm üretici küçük ve orta ölçekli işletmelere ihracat kabiliyeti sağlamayı amaçlayan bir platformdur.,https://www.testpine.com/
The Abraaj Group,Orta ve Doğu Avrupa odaklı özel sermaye yatırımı,https://abraaj.com/ (faaliyeti sonlandı)
